,Unnamed: 0.1,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium_x,stadium_neutral,weather_temperature,weather_wind_mph,game_id,season,game_type,week,weekday,gametime,away_score,home_score,home_result,location,roof,surface,old_game_id,total_score,home_win,away_win,upset_win,favorite_win,score_total,wind_speed_category,temperature_category,Temp_Cat,Wind_Cat
102,102,1999-10-31,1999,8,False,BAL,10,13,BUF,BUF,-3.5,36.5,M&T Bank Stadium,False,59.0,4.0,1999_08_BUF_BAL,1999,REG,8,Sunday,,13,10,-3,Home,outdoors,grass,1999103100,23,False,True,False,True,23,1,3,40-60,0-5
103,103,1999-10-31,1999,8,False,CIN,10,41,JAX,JAX,-12.5,38.0,Cinergy Field,False,62.0,6.0,1999_08_JAX_CIN,1999,REG,8,Sunday,,41,10,-31,Home,outdoors,astroturf,1999103105,51,False,True,False,True,51,2,3,60-80,5-10
104,104,1999-10-31,1999,8,False,DEN,20,23,MIN,MIN,-2.5,45.0,Mile High Stadium,False,51.0,10.0,1999_08_MIN_DEN,1999,REG,8,Sunday,,23,20,-3,Home,outdoors,grass,1999103111,43,False,True,False,True,43,2,3,40-60,5-10
105,105,1999-10-31,1999,8,False,DET,20,3,TB,TB,-2.5,35.0,Pontiac Silverdome,False,72.0,0.0,1999_08_TB_DET,1999,REG,8,Sunday,,3,20,17,Home,dome,astroturf,1999103112,23,True,False,True,False,23,1,4,60-80,0
106,106,1999-10-31,1999,8,False,IND,34,24,DAL,IND,-3.0,46.0,RCA Dome,False,72.0,0.0,1999_08_DAL_IND,1999,REG,8,Sunday,,24,34,10,Home,dome,astroturf,1999103104,58,True,False,False,True,58,1,4,60-80,0
107,107,1999-10-31,1999,8,False,KC,34,0,SD,KC,-6.0,35.0,Arrowhead Stadium,False,58.0,9.0,1999_08_SD_KC,1999,REG,8,Sunday,,0,34,34,Home,outdoors,grass,1999103108,34,True,False,False,True,34,2,3,40-60,5-10
108,108,1999-10-31,1999,8,False,NO,16,21,CLE,NO,-9.5,33.5,Louisiana Superdome,False,72.0,0.0,1999_08_CLE_NO,1999,REG,8,Sunday,,21,16,-5,Home,dome,astroturf,1999103103,37,False,True,True,False,37,1,4,60-80,0
109,109,1999-10-31,1999,8,False,OAK,9,16,MIA,LVR,-3.0,37.0,Oakland Coliseum,False,64.0,8.0,1999_08_MIA_OAK,1999,REG,8,Sunday,,16,9,-7,Home,outdoors,grass,1999103109,25,False,True,False,False,25,2,3,60-80,5-10
110,110,1999-10-31,1999,8,False,PHI,17,23,NYG,NYG,-2.5,33.5,Veterans Stadium,False,59.0,6.0,1999_08_NYG_PHI,1999,REG,8,Sunday,,23,17,-6,Home,outdoors,astroturf,1999103106,40,False,True,False,True,40,2,3,40-60,5-10
111,111,1999-10-31,1999,8,False,TEN,24,21,STL,LAR,-3.0,44.5,Nissan Stadium,False,65.0,6.0,1999_08_STL_TEN,1999,REG,8,Sunday,,21,24,3,Home,outdoors,grass,1999103107,45,True,False,False,False,45,2,3,60-80,5-10
112,112,1999-10-31,1999,8,False,WAS,48,22,CHI,WAS,-8.5,44.0,FedEx Field,False,61.0,6.0,1999_08_CHI_WAS,1999,REG,8,Sunday,,22,48,26,Home,outdoors,grass,1999103102,70,True,False,False,True,70,2,3,60-80,5-10
113,113,1999-11-01,1999,8,False,GB,7,27,SEA,GB,-5.5,42.5,Lambeau Field,False,52.0,16.0,1999_08_SEA_GB,1999,REG,8,Monday,,27,7,-20,Home,outdoors,grass,1999110100,34,False,True,True,False,34,4,3,40-60,15-20
114,114,1999-11-07,1999,9,False,ATL,7,30,JAX,JAX,-6.0,41.0,Georgia Dome,False,72.0,0.0,1999_09_JAX_ATL,1999,REG,9,Sunday,,30,7,-23,Home,dome,astroturf,1999110704,37,False,True,False,True,37,1,4,60-80,0
115,115,1999-11-07,1999,9,False,CAR,33,7,PHI,CAR,-5.0,36.0,Bank of America Stadium,False,59.0,5.0,1999_09_PHI_CAR,1999,REG,9,Sunday,,7,33,26,Home,outdoors,grass,1999110706,40,True,False,False,True,40,1,3,40-60,0-5
116,116,1999-11-07,1999,9,False,CLE,9,41,BAL,BAL,-3.5,32.5,FirstEnergy Stadium,False,43.0,11.0,1999_09_BAL_CLE,1999,REG,9,Sunday,,41,9,-32,Home,outdoors,grass,1999110701,50,False,True,False,True,50,3,2,40-60,10-15
117,117,1999-11-07,1999,9,False,DET,31,27,STL,LAR,-4.0,45.0,Pontiac Silverdome,False,72.0,0.0,1999_09_STL_DET,1999,REG,9,Sunday,,27,31,4,Home,dome,astroturf,1999110707,58,True,False,False,False,58,1,4,60-80,0
118,118,1999-11-07,1999,9,False,GB,13,14,CHI,GB,-9.0,40.5,Lambeau Field,False,37.0,6.0,1999_09_CHI_GB,1999,REG,9,Sunday,,14,13,-1,Home,outdoors,grass,1999110703,27,False,True,True,False,27,2,2,20-40,5-10
119,119,1999-11-07,1999,9,False,IND,25,17,KC,IND,-4.0,45.0,RCA Dome,False,72.0,0.0,1999_09_KC_IND,1999,REG,9,Sunday,,17,25,8,Home,dome,astroturf,1999110705,42,True,False,False,True,42,1,4,60-80,0
120,120,1999-11-07,1999,9,False,MIA,17,0,TEN,MIA,-3.0,37.0,Sun Life Stadium,False,76.0,14.0,1999_09_TEN_MIA,1999,REG,9,Sunday,,0,17,17,Home,outdoors,grass,1999110713,17,True,False,False,True,17,3,4,60-80,10-15
121,121,1999-11-07,1999,9,False,NO,16,31,TB,TB,-3.5,33.5,Louisiana Superdome,False,72.0,0.0,1999_09_TB_NO,1999,REG,9,Sunday,,31,16,-15,Home,dome,astroturf,1999110708,47,False,True,False,True,47,1,4,60-80,0
122,122,1999-11-07,1999,9,False,NYJ,12,7,ARI,NYJ,-7.0,35.0,Giants Stadium,False,50.0,18.0,1999_09_ARI_NYJ,1999,REG,9,Sunday,,7,12,5,Home,outdoors,astroturf,1999110700,19,True,False,False,True,19,4,2,40-60,15-20
123,123,1999-11-07,1999,9,False,SD,17,33,DEN,PICK,0.0,35.5,Qualcomm Stadium,False,63.0,6.0,1999_09_DEN_SD,1999,REG,9,Sunday,,33,17,-16,Home,outdoors,grass,1999110712,50,False,True,False,False,50,2,3,60-80,5-10
124,124,1999-11-07,1999,9,False,SF,6,27,PIT,SF,-2.5,41.5,Candlestick Park,False,62.0,19.0,1999_09_PIT_SF,1999,REG,9,Sunday,,27,6,-21,Home,outdoors,grass,1999110709,33,False,True,True,False,33,4,3,60-80,15-20
125,125,1999-11-07,1999,9,False,SEA,37,20,CIN,SEA,-14.0,40.0,Seattle Kingdome,False,72.0,0.0,1999_09_CIN_SEA,1999,REG,9,Sunday,,20,37,17,Home,dome,astroturf,1999110711,57,True,False,False,True,57,1,4,60-80,0
126,126,1999-11-07,1999,9,False,WAS,17,34,BUF,WAS,-4.0,47.0,FedEx Field,False,55.0,14.0,1999_09_BUF_WAS,1999,REG,9,Sunday,,34,17,-17,Home,outdoors,grass,1999110702,51,False,True,True,False,51,3,3,40-60,10-15
127,127,1999-11-08,1999,9,False,MIN,27,17,DAL,MIN,-6.5,47.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,1999_09_DAL_MIN,1999,REG,9,Monday,,17,27,10,Home,dome,astroturf,1999110800,44,True,False,False,True,44,1,4,60-80,0
128,128,1999-11-14,1999,10,False,ARI,23,19,DET,DET,-5.5,35.5,University of Phoenix Stadium,False,75.0,3.0,1999_10_DET_ARI,1999,REG,10,Sunday,,19,23,4,Home,outdoors,grass,1999111411,42,True,False,True,False,42,1,4,60-80,0-5
129,129,1999-11-14,1999,10,False,BUF,23,3,MIA,BUF,-3.0,37.0,Ralph Wilson Stadium,False,50.0,19.0,1999_10_MIA_BUF,1999,REG,10,Sunday,,3,23,20,Home,outdoors,astroturf,1999111404,26,True,False,False,True,26,4,2,40-60,15-20
130,130,1999-11-14,1999,10,False,CHI,24,27,MIN,MIN,-6.5,43.0,Soldier Field,False,54.0,15.0,1999_10_MIN_CHI,1999,REG,10,Sunday,,27,24,-3,Home,outdoors,grass,1999111405,51,False,True,False,True,51,3,3,40-60,10-15
131,131,1999-11-14,1999,10,False,CIN,14,24,TEN,TEN,-10.0,41.0,Cinergy Field,False,60.0,13.0,1999_10_TEN_CIN,1999,REG,10,Sunday,,24,14,-10,Home,outdoors,astroturf,1999111407,38,False,True,False,True,38,3,3,40-60,10-15
132,132,1999-11-14,1999,10,False,DAL,27,13,GB,GB,-3.0,38.0,Texas Stadium,False,68.0,7.0,1999_10_GB_DAL,1999,REG,10,Sunday,,13,27,14,Home,outdoors,astroturf,1999111412,40,True,False,True,False,40,2,3,60-80,5-10
133,133,1999-11-14,1999,10,False,JAX,6,3,BAL,JAX,-13.0,37.0,EverBank Field,False,64.0,6.0,1999_10_BAL_JAX,1999,REG,10,Sunday,,3,6,3,Home,outdoors,grass,1999111409,9,True,False,False,True,9,2,3,60-80,5-10
134,134,1999-11-14,1999,10,False,NO,24,6,SF,SF,-1.0,38.5,Louisiana Superdome,False,72.0,0.0,1999_10_SF_NO,1999,REG,10,Sunday,,6,24,18,Home,dome,astroturf,1999111406,30,True,False,True,False,30,1,4,60-80,0
135,135,1999-11-14,1999,10,False,NYG,19,27,IND,IND,-3.0,41.5,Giants Stadium,False,53.0,12.0,1999_10_IND_NYG,1999,REG,10,Sunday,,27,19,-8,Home,outdoors,astroturf,1999111402,46,False,True,False,True,46,3,3,40-60,10-15
136,136,1999-11-14,1999,10,False,OAK,28,9,SD,LVR,-7.0,36.0,Oakland Coliseum,False,58.0,6.0,1999_10_SD_OAK,1999,REG,10,Sunday,,9,28,19,Home,outdoors,grass,1999111410,37,True,False,False,False,37,2,3,40-60,5-10
137,137,1999-11-14,1999,10,False,PHI,35,28,WAS,WAS,-6.0,42.0,Veterans Stadium,False,52.0,9.0,1999_10_WAS_PHI,1999,REG,10,Sunday,,28,35,7,Home,outdoors,astroturf,1999111408,63,True,False,True,False,63,2,3,40-60,5-10
138,138,1999-11-14,1999,10,False,PIT,15,16,CLE,PIT,-14.5,34.5,Three Rivers Stadium,False,53.0,15.0,1999_10_CLE_PIT,1999,REG,10,Sunday,,16,15,-1,Home,outdoors,astroturf,1999111401,31,False,True,True,False,31,3,3,40-60,10-15
139,139,1999-11-14,1999,10,False,SEA,20,17,DEN,SEA,-5.5,41.0,Seattle Kingdome,False,72.0,0.0,1999_10_DEN_SEA,1999,REG,10,Sunday,,17,20,3,Home,dome,astroturf,1999111413,37,True,False,False,True,37,1,4,60-80,0
140,140,1999-11-14,1999,10,False,STL,35,10,CAR,LAR,-10.0,48.0,Edward Jones Dome,False,72.0,0.0,1999_10_CAR_STL,1999,REG,10,Sunday,,10,35,25,Home,dome,astroturf,1999111400,45,True,False,False,False,45,1,4,60-80,0
141,141,1999-11-14,1999,10,False,TB,17,10,KC,TB,-3.0,34.5,Raymond James Stadium,False,69.0,7.0,1999_10_KC_TB,1999,REG,10,Sunday,,10,17,7,Home,outdoors,grass,1999111403,27,True,False,False,True,27,2,4,60-80,5-10
142,142,1999-11-15,1999,10,False,NE,17,24,NYJ,NE,-6.0,37.0,Foxboro Stadium,False,43.0,19.0,1999_10_NYJ_NE,1999,REG,10,Monday,,24,17,-7,Home,outdoors,grass,1999111500,41,False,True,True,False,41,4,2,40-60,15-20
143,143,1999-11-21,1999,11,False,ARI,13,9,DAL,DAL,-1.5,35.0,University of Phoenix Stadium,False,62.0,6.0,1999_11_DAL_ARI,1999,REG,11,Sunday,,9,13,4,Home,outdoors,grass,1999112110,22,True,False,True,False,22,2,3,60-80,5-10
144,144,1999-11-21,1999,11,False,CIN,31,34,BAL,BAL,-5.0,34.5,Cinergy Field,False,55.0,7.0,1999_11_BAL_CIN,1999,REG,11,Sunday,,34,31,-3,Home,outdoors,astroturf,1999112108,65,False,True,False,True,65,2,3,40-60,5-10
145,145,1999-11-21,1999,11,False,CLE,17,31,CAR,CAR,-5.5,35.5,FirstEnergy Stadium,False,44.0,4.0,1999_11_CAR_CLE,1999,REG,11,Sunday,,31,17,-14,Home,outdoors,grass,1999112102,48,False,True,False,True,48,1,2,40-60,0-5
146,146,1999-11-21,1999,11,False,GB,26,17,DET,GB,-4.0,39.0,Lambeau Field,False,41.0,11.0,1999_11_DET_GB,1999,REG,11,Sunday,,17,26,9,Home,outdoors,grass,1999112103,43,True,False,False,True,43,3,2,40-60,10-15
147,147,1999-11-21,1999,11,False,JAX,41,23,NO,JAX,-12.5,35.0,EverBank Field,False,62.0,9.0,1999_11_NO_JAX,1999,REG,11,Sunday,,23,41,18,Home,outdoors,grass,1999112113,64,True,False,False,True,64,2,3,60-80,5-10
148,148,1999-11-21,1999,11,False,KC,19,31,SEA,KC,-3.0,37.5,Arrowhead Stadium,False,50.0,16.0,1999_11_SEA_KC,1999,REG,11,Sunday,,31,19,-12,Home,outdoors,grass,1999112107,50,False,True,True,False,50,4,2,40-60,15-20
149,149,1999-11-21,1999,11,False,MIA,27,17,NE,MIA,-3.5,37.5,Sun Life Stadium,False,71.0,7.0,1999_11_NE_MIA,1999,REG,11,Sunday,,17,27,10,Home,outdoors,grass,1999112105,44,True,False,False,True,44,2,4,60-80,5-10
150,150,1999-11-21,1999,11,False,NYJ,17,7,BUF,BUF,-2.5,36.0,Giants Stadium,False,58.0,8.0,1999_11_BUF_NYJ,1999,REG,11,Sunday,,7,17,10,Home,outdoors,astroturf,1999112101,24,True,False,True,False,24,2,3,40-60,5-10
151,151,1999-11-21,1999,11,False,PHI,17,44,IND,IND,-7.0,41.0,Veterans Stadium,False,59.0,2.0,1999_11_IND_PHI,1999,REG,11,Sunday,,44,17,-27,Home,outdoors,astroturf,1999112104,61,False,True,False,True,61,1,3,40-60,0-5
152,152,1999-11-21,1999,11,False,SD,20,23,CHI,PICK,0.0,36.0,Qualcomm Stadium,False,60.0,7.0,1999_11_CHI_SD,1999,REG,11,Sunday,,23,20,-3,Home,outdoors,grass,1999112109,43,False,True,False,False,43,2,3,40-60,5-10
153,153,1999-11-21,1999,11,False,SF,7,23,STL,LAR,-7.5,47.5,Candlestick Park,False,54.0,13.0,1999_11_STL_SF,1999,REG,11,Sunday,,23,7,-16,Home,outdoors,grass,1999112112,30,False,True,False,False,30,3,3,40-60,10-15
154,154,1999-11-21,1999,11,False,TB,19,10,ATL,TB,-7.0,34.5,Raymond James Stadium,False,69.0,8.0,1999_11_ATL_TB,1999,REG,11,Sunday,,10,19,9,Home,outdoors,grass,1999112100,29,True,False,False,True,29,2,4,60-80,5-10
155,155,1999-11-21,1999,11,False,TEN,16,10,PIT,TEN,-5.5,36.5,Nissan Stadium,False,57.0,7.0,1999_11_PIT_TEN,1999,REG,11,Sunday,,10,16,6,Home,outdoors,grass,1999112106,26,True,False,False,True,26,2,3,40-60,5-10
156,156,1999-11-21,1999,11,False,WAS,23,13,NYG,WAS,-5.5,44.5,FedEx Field,False,58.0,5.0,1999_11_NYG_WAS,1999,REG,11,Sunday,,13,23,10,Home,outdoors,grass,1999112111,36,True,False,False,True,36,1,3,40-60,0-5
157,157,1999-11-22,1999,11,False,DEN,27,21,OAK,DEN,-1.5,37.0,Mile High Stadium,False,30.0,9.0,1999_11_OAK_DEN,1999,REG,11,Monday,,21,27,6,Home,outdoors,grass,1999112200,48,True,False,False,True,48,2,1,20-40,5-10
158,158,1999-11-25,1999,12,False,DAL,20,0,MIA,DAL,-1.5,38.0,Texas Stadium,False,50.0,10.0,1999_12_MIA_DAL,1999,REG,12,Thursday,,0,20,20,Home,outdoors,astroturf,1999112501,20,True,False,False,True,20,2,2,40-60,5-10
159,159,1999-11-25,1999,12,False,DET,21,17,CHI,DET,-6.0,44.0,Pontiac Silverdome,False,72.0,0.0,1999_12_CHI_DET,1999,REG,12,Thursday,,17,21,4,Home,dome,astroturf,1999112500,38,True,False,False,True,38,1,4,60-80,0
160,160,1999-11-28,1999,12,False,BAL,23,30,JAX,JAX,-7.0,36.5,M&T Bank Stadium,False,46.0,10.0,1999_12_JAX_BAL,1999,REG,12,Sunday,,30,23,-7,Home,outdoors,grass,1999112802,53,False,True,False,True,53,2,2,40-60,5-10
161,161,1999-11-28,1999,12,False,BUF,17,7,NE,BUF,-4.0,38.0,Ralph Wilson Stadium,False,39.0,16.0,1999_12_NE_BUF,1999,REG,12,Sunday,,7,17,10,Home,outdoors,astroturf,1999112803,24,True,False,False,True,24,4,2,20-40,15-20
162,162,1999-11-28,1999,12,False,CAR,34,28,ATL,CAR,-4.5,40.0,Bank of America Stadium,False,52.0,5.0,1999_12_ATL_CAR,1999,REG,12,Sunday,,28,34,6,Home,outdoors,grass,1999112811,62,True,False,False,True,62,1,3,40-60,0-5
163,163,1999-11-28,1999,12,False,CLE,21,33,TEN,TEN,-10.5,35.5,FirstEnergy Stadium,False,37.0,10.0,1999_12_TEN_CLE,1999,REG,12,Sunday,,33,21,-12,Home,outdoors,grass,1999112807,54,False,True,False,True,54,2,2,20-40,5-10
164,164,1999-11-28,1999,12,False,IND,13,6,NYJ,IND,-7.0,44.0,RCA Dome,False,72.0,0.0,1999_12_NYJ_IND,1999,REG,12,Sunday,,6,13,7,Home,dome,astroturf,1999112810,19,True,False,False,True,19,1,4,60-80,0
165,165,1999-11-28,1999,12,False,MIN,35,27,SD,MIN,-13.5,43.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,1999_12_SD_MIN,1999,REG,12,Sunday,,27,35,8,Home,dome,astroturf,1999112806,62,True,False,False,True,62,1,4,60-80,0
166,166,1999-11-28,1999,12,False,NYG,24,34,ARI,NYG,-4.5,34.5,Giants Stadium,False,50.0,17.0,1999_12_ARI_NYG,1999,REG,12,Sunday,,34,24,-10,Home,outdoors,astroturf,1999112800,58,False,True,True,False,58,4,2,40-60,15-20
167,167,1999-11-28,1999,12,False,OAK,34,37,KC,LVR,-3.5,37.0,Oakland Coliseum,False,56.0,8.0,1999_12_KC_OAK,1999,REG,12,Sunday,,37,34,-3,Home,outdoors,grass,1999112809,71,False,True,False,False,71,2,3,40-60,5-10
168,168,1999-11-28,1999,12,False,PIT,20,27,CIN,PIT,-11.0,36.0,Three Rivers Stadium,False,38.0,10.0,1999_12_CIN_PIT,1999,REG,12,Sunday,,27,20,-7,Home,outdoors,astroturf,1999112801,47,False,True,True,False,47,2,2,20-40,5-10
169,169,1999-11-28,1999,12,False,SEA,3,16,TB,SEA,-6.0,37.0,Seattle Kingdome,False,72.0,0.0,1999_12_TB_SEA,1999,REG,12,Sunday,,16,3,-13,Home,dome,astroturf,1999112808,19,False,True,True,False,19,1,4,60-80,0
170,170,1999-11-28,1999,12,False,STL,43,12,NO,LAR,-14.0,47.0,Edward Jones Dome,False,72.0,0.0,1999_12_NO_STL,1999,REG,12,Sunday,,12,43,31,Home,dome,astroturf,1999112804,55,True,False,False,False,55,1,4,60-80,0
171,171,1999-11-28,1999,12,False,WAS,20,17,PHI,WAS,-10.0,42.5,FedEx Field,False,51.0,11.0,1999_12_PHI_WAS,1999,REG,12,Sunday,,17,20,3,Home,outdoors,grass,1999112805,37,True,False,False,True,37,3,3,40-60,10-15
172,172,1999-11-29,1999,12,False,SF,3,20,GB,GB,-6.0,40.5,Candlestick Park,False,56.0,7.0,1999_12_GB_SF,1999,REG,12,Monday,,20,3,-17,Home,outdoors,grass,1999112900,23,False,True,False,True,23,2,3,40-60,5-10
173,173,1999-12-02,1999,13,False,JAX,20,6,PIT,JAX,-10.5,37.0,EverBank Field,False,45.0,10.0,1999_13_PIT_JAX,1999,REG,13,Thursday,,6,20,14,Home,outdoors,grass,1999120200,26,True,False,False,True,26,2,2,40-60,5-10
174,174,1999-12-05,1999,13,False,ARI,21,17,PHI,ARI,-7.0,37.0,University of Phoenix Stadium,False,55.0,5.0,1999_13_PHI_ARI,1999,REG,13,Sunday,,17,21,4,Home,outdoors,grass,1999120504,38,True,False,False,True,38,1,3,40-60,0-5
175,175,1999-12-05,1999,13,False,ATL,35,12,NO,ATL,-4.0,39.5,Georgia Dome,False,72.0,0.0,1999_13_NO_ATL,1999,REG,13,Sunday,,12,35,23,Home,dome,astroturf,1999120511,47,True,False,False,True,47,1,4,60-80,0
176,176,1999-12-05,1999,13,False,BAL,41,14,TEN,TEN,-3.5,36.5,M&T Bank Stadium,False,52.0,6.0,1999_13_TEN_BAL,1999,REG,13,Sunday,,14,41,27,Home,outdoors,grass,1999120502,55,True,False,True,False,55,2,3,40-60,5-10
177,177,1999-12-05,1999,13,False,CAR,21,34,STL,LAR,-7.0,49.0,Bank of America Stadium,False,55.0,9.0,1999_13_STL_CAR,1999,REG,13,Sunday,,34,21,-13,Home,outdoors,grass,1999120500,55,False,True,False,False,55,2,3,40-60,5-10
178,178,1999-12-05,1999,13,False,CHI,19,35,GB,GB,-3.5,39.0,Soldier Field,False,42.0,14.0,1999_13_GB_CHI,1999,REG,13,Sunday,,35,19,-16,Home,outdoors,grass,1999120509,54,False,True,False,True,54,3,2,40-60,10-15
179,179,1999-12-05,1999,13,False,CIN,44,30,SF,CIN,-3.0,39.0,Cinergy Field,False,55.0,13.0,1999_13_SF_CIN,1999,REG,13,Sunday,,30,44,14,Home,outdoors,astroturf,1999120501,74,True,False,False,True,74,3,3,40-60,10-15
180,180,1999-12-05,1999,13,False,DEN,10,16,KC,DEN,-3.5,38.5,Mile High Stadium,False,26.0,14.0,1999_13_KC_DEN,1999,REG,13,Sunday,,16,10,-6,Home,outdoors,grass,1999120507,26,False,True,True,False,26,3,1,20-40,10-15
181,181,1999-12-05,1999,13,False,DET,33,17,WAS,DET,-3.5,49.5,Pontiac Silverdome,False,72.0,0.0,1999_13_WAS_DET,1999,REG,13,Sunday,,17,33,16,Home,dome,astroturf,1999120503,50,True,False,False,True,50,1,4,60-80,0
182,182,1999-12-05,1999,13,False,MIA,34,37,IND,MIA,-2.0,43.0,Sun Life Stadium,False,73.0,13.0,1999_13_IND_MIA,1999,REG,13,Sunday,,37,34,-3,Home,outdoors,grass,1999120510,71,False,True,True,False,71,3,4,60-80,10-15
183,183,1999-12-05,1999,13,False,NE,13,6,DAL,NE,-2.0,38.0,Foxboro Stadium,False,49.0,9.0,1999_13_DAL_NE,1999,REG,13,Sunday,,6,13,7,Home,outdoors,grass,1999120508,19,True,False,False,True,19,2,2,40-60,5-10
184,184,1999-12-05,1999,13,False,NYG,41,28,NYJ,NYJ,-2.5,34.0,Giants Stadium,False,55.0,10.0,1999_13_NYJ_NYG,1999,REG,13,Sunday,,28,41,13,Home,outdoors,astroturf,1999120512,69,True,False,True,False,69,2,3,40-60,5-10
185,185,1999-12-05,1999,13,False,OAK,30,21,SEA,LVR,-1.0,41.0,Oakland Coliseum,False,50.0,8.0,1999_13_SEA_OAK,1999,REG,13,Sunday,,21,30,9,Home,outdoors,grass,1999120506,51,True,False,False,False,51,2,2,40-60,5-10
186,186,1999-12-05,1999,13,False,SD,23,10,CLE,LAC,-7.5,36.0,Qualcomm Stadium,False,56.0,6.0,1999_13_CLE_SD,1999,REG,13,Sunday,,10,23,13,Home,outdoors,grass,1999120505,33,True,False,False,False,33,2,3,40-60,5-10
187,187,1999-12-06,1999,13,False,TB,24,17,MIN,MIN,-2.5,39.0,Raymond James Stadium,False,68.0,8.0,1999_13_MIN_TB,1999,REG,13,Monday,,17,24,7,Home,outdoors,grass,1999120600,41,True,False,True,False,41,2,3,60-80,5-10
188,188,1999-12-09,1999,14,False,TEN,21,14,OAK,TEN,-3.0,40.0,Nissan Stadium,False,54.0,9.0,1999_14_OAK_TEN,1999,REG,14,Thursday,,14,21,7,Home,outdoors,grass,1999120900,35,True,False,False,True,35,2,3,40-60,5-10
189,189,1999-12-12,1999,14,False,BUF,17,19,NYG,BUF,-8.0,36.5,Ralph Wilson Stadium,False,30.0,6.0,1999_14_NYG_BUF,1999,REG,14,Sunday,,19,17,-2,Home,outdoors,astroturf,1999121206,36,False,True,True,False,36,2,1,20-40,5-10
190,190,1999-12-12,1999,14,False,CIN,44,28,CLE,CIN,-7.0,41.0,Cinergy Field,False,38.0,6.0,1999_14_CLE_CIN,1999,REG,14,Sunday,,28,44,16,Home,outdoors,astroturf,1999121203,72,True,False,False,True,72,2,2,20-40,5-10
191,191,1999-12-12,1999,14,False,DAL,20,10,PHI,DAL,-9.0,36.5,Texas Stadium,False,50.0,16.0,1999_14_PHI_DAL,1999,REG,14,Sunday,,10,20,10,Home,outdoors,astroturf,1999121207,30,True,False,False,True,30,4,2,40-60,15-20
192,192,1999-12-12,1999,14,False,GB,31,33,CAR,GB,-8.0,42.0,Lambeau Field,False,31.0,4.0,1999_14_CAR_GB,1999,REG,14,Sunday,,33,31,-2,Home,outdoors,grass,1999121202,64,False,True,True,False,64,1,1,20-40,0-5
193,193,1999-12-12,1999,14,False,IND,20,15,NE,IND,-7.0,46.5,RCA Dome,False,72.0,0.0,1999_14_NE_IND,1999,REG,14,Sunday,,15,20,5,Home,dome,astroturf,1999121205,35,True,False,False,True,35,1,4,60-80,0
194,194,1999-12-12,1999,14,False,KC,31,28,MIN,KC,-1.0,42.0,Arrowhead Stadium,False,42.0,6.0,1999_14_MIN_KC,1999,REG,14,Sunday,,28,31,3,Home,outdoors,grass,1999121212,59,True,False,False,True,59,2,2,40-60,5-10
195,195,1999-12-12,1999,14,False,NO,14,30,STL,LAR,-10.5,49.0,Louisiana Superdome,False,72.0,0.0,1999_14_STL_NO,1999,REG,14,Sunday,,30,14,-16,Home,dome,astroturf,1999121208,44,False,True,False,False,44,1,4,60-80,0
196,196,1999-12-12,1999,14,False,NYJ,28,20,MIA,MIA,-3.0,37.0,Giants Stadium,False,40.0,16.0,1999_14_MIA_NYJ,1999,REG,14,Sunday,,20,28,8,Home,outdoors,astroturf,1999121210,48,True,False,True,False,48,4,2,20-40,15-20
197,197,1999-12-12,1999,14,False,PIT,24,31,BAL,PIT,-1.5,36.0,Three Rivers Stadium,False,32.0,4.0,1999_14_BAL_PIT,1999,REG,14,Sunday,,31,24,-7,Home,outdoors,astroturf,1999121201,55,False,True,True,False,55,1,1,20-40,0-5
198,198,1999-12-12,1999,14,False,SF,26,7,ATL,ATL,-3.0,41.0,Candlestick Park,False,50.0,4.0,1999_14_ATL_SF,1999,REG,14,Sunday,,7,26,19,Home,outdoors,grass,1999121211,33,True,False,True,False,33,1,2,40-60,0-5
199,199,1999-12-12,1999,14,False,SEA,16,19,SD,SEA,-9.5,42.5,Seattle Kingdome,False,72.0,0.0,1999_14_SD_SEA,1999,REG,14,Sunday,,19,16,-3,Home,dome,astroturf,1999121209,35,False,True,True,False,35,1,4,60-80,0
200,200,1999-12-12,1999,14,False,TB,23,16,DET,TB,-4.0,36.0,Raymond James Stadium,False,71.0,6.0,1999_14_DET_TB,1999,REG,14,Sunday,,16,23,7,Home,outdoors,grass,1999121204,39,True,False,False,True,39,2,4,60-80,5-10
201,201,1999-12-12,1999,14,False,WAS,28,3,ARI,WAS,-5.5,46.5,FedEx Field,False,43.0,8.0,1999_14_ARI_WAS,1999,REG,14,Sunday,,3,28,25,Home,outdoors,grass,1999121200,31,True,False,False,True,31,2,2,40-60,5-10
202,202,1999-12-13,1999,14,False,JAX,27,24,DEN,JAX,-9.0,37.5,EverBank Field,False,65.0,10.0,1999_14_DEN_JAX,1999,REG,14,Monday,,24,27,3,Home,outdoors,grass,1999121300,51,True,False,False,True,51,2,3,60-80,5-10
203,203,1999-12-18,1999,15,False,CAR,41,24,SF,CAR,-7.5,46.0,Bank of America Stadium,False,43.0,5.0,1999_15_SF_CAR,1999,REG,15,Saturday,,24,41,17,Home,outdoors,grass,1999121801,65,True,False,False,True,65,1,2,40-60,0-5
